5000 499 4501 50.876329 4026 228 166 81 228 19 80 170 4501 2365 499 497 496 496 0 1 8 24 24 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 
5548 617 4931 44.144009 4388 255 180 106 256 31 106 224 4892 2555 617 611 611 611 0 1 1 2 3 1501 1499 1501 1501 1499 1501 1499 1501 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 
4924 519 4405 42.436101 3938 225 151 91 225 17 90 185 4405 2288 519 517 517 517 0 1 22 22 22 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 
4043 329 3714 40.297876 3359 168 139 46 169 17 46 97 3706 1720 329 322 317 317 0 1 1 1 3 1501 1499 1501 1501 1501 1499 1499 1501 1501 1499 1499 1501 1499 1499 1501 1501 1501 1501 1501 1499 
3977 311 3666 32.775561 3339 157 128 41 156 12 41 101 3665 1732 311 306 306 306 3 3 3 3 4 1499 1499 1499 1501 1501 1501 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 
3324 311 3013 26.006799 2726 137 107 43 137 13 42 117 3013 1292 311 309 309 309 0 1 16 25 25 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1501 1499 
4008 322 3686 29.752322 3332 168 138 46 169 15 46 92 3678 1778 322 320 320 320 1 2 17 25 32 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1501 
3827 334 3493 38.329155 3139 169 125 59 169 16 59 89 3493 1742 334 331 330 330 0 1 1 9 32 1501 1499 1501 1501 1499 1499 1499 1499 1499 1499 1499 1499 1501 1499 1499 1499 1499 1499 1499 1499 
4031 340 3691 40.965525 3324 178 124 65 178 11 64 85 3691 1821 340 335 335 335 0 1 1 1 1 1501 1499 1501 1501 1501 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 
4013 329 3684 49.649435 3354 157 126 47 156 16 46 109 3684 1741 329 327 326 326 2 3 10 25 25 1499 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1501 1499 1499 1499 1499 1499 1499 1499 
3651 320 3331 32.912399 2999 159 128 44 159 14 44 102 3331 1466 320 317 317 317 0 1 1 17 32 1501 1499 1501 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 
3431 322 3109 30.927507 2804 146 123 35 146 11 35 129 3108 1349 322 320 320 320 1 2 25 55 79 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 
3765 324 3441 36.315809 3135 147 113 46 147 12 46 117 3441 1733 324 321 321 321 0 0 2 25 32 1501 1501 1499 1499 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 
3986 322 3664 43.488666 3320 165 134 43 166 11 43 102 3655 1734 322 320 320 320 1 2 25 25 25 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 
4984 536 4448 64.349227 3956 225 171 94 226 40 94 176 4436 2320 536 534 534 534 0 1 16 31 31 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1501 1499 
