1820 188 1632 13.414067 1398 108 90 34 109 16 35 28 1625 802 188 184 183 183 0 0 1 2 9 1501 1501 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1501 1499 1499 1499 1499 1499 1499 
1992 222 1770 21.874885 1550 102 71 45 103 13 45 61 1767 922 222 218 217 217 1 1 2 3 10 1499 1501 1501 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1501 1499 1499 1499 1499 1499 
1740 186 1554 15.613719 1357 90 71 35 89 17 35 44 1554 773 186 182 182 181 3 3 4 5 13 1499 1499 1499 1501 1501 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1499 1501 1499 1499 
1711 194 1517 15.947199 1291 106 77 41 107 12 42 33 1515 809 194 190 189 189 0 0 1 2 9 1501 1501 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1501 1499 1499 1499 1499 1499 1499 
1768 189 1579 15.842566 1368 99 67 43 100 11 44 34 1571 797 189 182 182 181 0 0 2 2 2 1501 1501 1499 1499 1501 1501 1501 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1501 1499 
1885 205 1680 19.177397 1445 107 80 46 108 18 46 33 1677 901 205 201 200 200 1 1 2 3 10 1499 1501 1501 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1501 1499 1499 1499 1499 1499 
1828 185 1643 18.018898 1427 100 79 36 100 16 37 31 1643 804 185 181 180 180 0 0 1 2 9 1501 1501 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1501 1499 1499 1499 1499 1499 1499 
1762 204 1558 20.157397 1344 101 66 47 101 11 46 44 1558 876 204 200 199 199 1 1 2 3 10 1499 1501 1501 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1501 1499 1499 1499 1499 1499 
1990 212 1778 19.023242 1553 105 73 45 106 13 46 47 1776 908 212 208 208 207 0 0 1 2 11 1501 1501 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 1501 1499 1499 1499 1499 
2212 242 1970 22.035302 1724 112 85 47 113 20 48 61 1968 1053 242 238 236 236 0 0 1 2 9 1501 1501 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1501 1501 1499 1499 1499 1499 1499 
2307 212 2095 16.704161 1856 112 85 40 113 13 41 45 2093 933 212 208 208 207 0 0 1 2 12 1501 1501 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 1499 1501 1499 1499 1499 
1697 189 1508 12.696454 1283 106 85 32 107 11 33 38 1500 791 189 185 184 184 0 0 1 2 10 1501 1501 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1499 1501 1499 1499 1499 1499 1499 
1797 202 1595 17.243977 1376 101 69 47 102 15 48 37 1588 831 202 197 197 196 0 0 0 1 2 1501 1501 1501 1499 1501 1499 1501 1499 1499 1499 1499 1499 1499 1499 1499 1499 1501 1499 1499 1499 
